date,area_number,highest_group_number,changed
06/01/11,510,33,
06/01/11,511,33,
06/01/11,512,31,
06/01/11,513,31,
06/01/11,514,31,
06/01/11,515,31,
06/01/11,516,49,
06/01/11,517,49,
06/01/11,518,89,x
06/01/11,519,87,
06/01/11,520,61,
06/01/11,521,99,
06/01/11,522,99,
06/01/11,523,99,
06/01/11,524,99,
06/01/11,525,99,
06/01/11,526,99,
06/01/11,527,99,
06/01/11,528,99,
06/01/11,529,99,
06/01/11,530,99,
06/01/11,531,71,
06/01/11,532,71,
06/01/11,533,71,
06/01/11,534,71,
06/01/11,535,71,
06/01/11,536,71,
06/01/11,537,71,
06/01/11,538,71,x
06/01/11,539,69,
06/01/11,540,83,
06/01/11,541,81,
06/01/11,542,81,
06/01/11,543,81,
06/01/11,544,81,
06/01/11,545,99,
06/01/11,546,99,
06/01/11,547,99,
06/01/11,548,99,
06/01/11,549,99,
06/01/11,550,99,
06/01/11,551,99,
06/01/11,552,99,
06/01/11,553,99,
06/01/11,554,99,
06/01/11,555,99,
06/01/11,556,99,
06/01/11,557,99,
06/01/11,558,99,
06/01/11,559,99,
06/01/11,560,99,
06/01/11,561,99,
06/01/11,562,99,
06/01/11,563,99,
06/01/11,564,99,
06/01/11,565,99,
06/01/11,566,99,
06/01/11,567,99,
06/01/11,568,99,
06/01/11,569,99,
06/01/11,570,99,
06/01/11,571,99,
06/01/11,572,99,
06/01/11,573,99,
06/01/11,574,61,
06/01/11,575,99,
06/01/11,576,99,
06/01/11,577,53,
06/01/11,578,53,
06/01/11,579,53,x
06/01/11,580,39,
06/01/11,581,99,
06/01/11,582,99,
06/01/11,583,99,
06/01/11,584,99,
06/01/11,585,99,
06/01/11,586,67,
06/01/11,587,99,
06/01/11,588,09,
06/01/11,589,99,
06/01/11,590,99,
06/01/11,591,99,
06/01/11,592,99,
06/01/11,593,99,
06/01/11,594,99,
06/01/11,595,99,
06/01/11,596,92,
06/01/11,597,92,
06/01/11,598,92,
06/01/11,599,92,
06/01/11,600,99,
06/01/11,601,99,
06/01/11,602,87,
06/01/11,603,87,
06/01/11,604,87,
06/01/11,605,87,
06/01/11,606,87,
06/01/11,607,87,
06/01/11,608,87,
06/01/11,609,87,
06/01/11,610,87,x
06/01/11,611,87,x
06/01/11,612,87,x
06/01/11,613,87,x
06/01/11,614,87,x
06/01/11,615,85,
06/01/11,616,85,
06/01/11,617,85,
06/01/11,618,85,
06/01/11,619,85,
06/01/11,620,85,
06/01/11,621,85,
06/01/11,622,85,
06/01/11,623,85,
06/01/11,624,85,
06/01/11,625,85,
06/01/11,626,85,
06/01/11,627,31,
06/01/11,628,31,
06/01/11,629,31,
06/01/11,630,31,x
06/01/11,631,31,x
06/01/11,632,31,x
06/01/11,633,31,x
06/01/11,634,29,
06/01/11,635,29,
06/01/11,636,29,
06/01/11,637,29,
06/01/11,638,29,
06/01/11,639,29,
06/01/11,640,29,
06/01/11,641,29,
06/01/11,642,29,
06/01/11,643,29,
06/01/11,644,29,
06/01/11,645,29,
06/01/11,646,23,x
06/01/11,647,21,
06/01/11,648,58,
06/01/11,649,56,
06/01/11,650,62,
06/01/11,651,62,
06/01/11,652,62,x
06/01/11,653,60,
06/01/11,654,38,x
06/01/11,655,36,
06/01/11,656,36,
06/01/11,657,36,
06/01/11,658,36,
06/01/11,659,24,
06/01/11,660,22,
06/01/11,661,22,
06/01/11,662,22,
06/01/11,663,22,
06/01/11,664,22,
06/01/11,665,22,
06/01/11,667,48,
06/01/11,668,48,
06/01/11,669,48,
06/01/11,670,48,
06/01/11,671,48,
06/01/11,672,48,
06/01/11,673,48,
06/01/11,674,48,x
06/01/11,675,46,
06/01/11,676,22,
06/01/11,677,22,
06/01/11,678,20,
06/01/11,679,20,
06/01/11,680,31,
06/01/11,681,24,
06/01/11,682,24,
06/01/11,683,24,
06/01/11,684,24,
06/01/11,685,24,
06/01/11,686,24,
06/01/11,687,24,
06/01/11,688,24,x
06/01/11,689,22,
06/01/11,690,22,
06/01/11,691,18,x
06/01/11,692,16,
06/01/11,693,16,
06/01/11,694,16,
06/01/11,695,16,
06/01/11,696,16,
06/01/11,697,16,
06/01/11,698,16,
06/01/11,699,16,
06/01/11,700,18,
06/01/11,701,18,
06/01/11,702,18,
06/01/11,703,18,
06/01/11,704,18,
06/01/11,705,18,
06/01/11,706,18,
06/01/11,707,18,
06/01/11,708,18,
06/01/11,709,18,
06/01/11,710,18,
06/01/11,711,18,
06/01/11,712,18,
06/01/11,713,18,
06/01/11,714,18,
06/01/11,715,18,
06/01/11,716,18,
06/01/11,717,18,
06/01/11,718,18,
06/01/11,719,18,
06/01/11,720,18,
06/01/11,721,18,
06/01/11,722,18,
06/01/11,723,18,
06/01/11,724,28,
06/01/11,725,18,
06/01/11,726,18,
06/01/11,727,10,
06/01/11,728,14,
06/01/11,729,28,
06/01/11,730,28,
06/01/11,731,28,
06/01/11,732,26,
06/01/11,733,26,
06/01/11,750,20,x
06/01/11,751,18,
06/01/11,752,09,x
06/01/11,753,07,
06/01/11,754,07,
06/01/11,755,07,
06/01/11,756,12,
06/01/11,757,12,
06/01/11,758,12,
06/01/11,759,12,
06/01/11,760,12,
06/01/11,761,12,
06/01/11,762,12,
06/01/11,763,12,x
06/01/11,764,27,
06/01/11,765,27,
06/01/11,766,02,
06/01/11,767,02,
06/01/11,768,02,
06/01/11,769,02,x
06/01/11,770,02,x
06/01/11,771,02,x
06/01/11,772,98,
05/02/11,001,11,
05/02/11,002,11,
05/02/11,003,08,
05/02/11,004,13,
05/02/11,005,11,
05/02/11,006,11,
05/02/11,007,11,
05/02/11,008,94,
05/02/11,009,92,
05/02/11,010,94,
05/02/11,011,94,
05/02/11,012,94,
05/02/11,013,94,
05/02/11,014,94,
05/02/11,015,94,
05/02/11,016,94,
05/02/11,017,94,
05/02/11,018,94,
05/02/11,019,94,x
05/02/11,020,92,
05/02/11,021,92,
05/02/11,022,92,
05/02/11,023,92,
05/02/11,024,92,
05/02/11,025,92,
05/02/11,026,92,
05/02/11,027,92,
05/02/11,028,92,
05/02/11,029,92,
05/02/11,030,92,
05/02/11,031,92,
05/02/11,032,92,
05/02/11,033,92,
05/02/11,034,92,
05/02/11,035,74,
05/02/11,036,74,
05/02/11,037,74,
05/02/11,038,74,
05/02/11,039,74,
05/02/11,040,15,
05/02/11,041,15,
05/02/11,042,15,
05/02/11,043,15,
05/02/11,044,15,
05/02/11,045,15,
05/02/11,046,15,
05/02/11,047,15,
05/02/11,048,15,
05/02/11,049,13,
05/02/11,050,02,
05/02/11,051,02,
05/02/11,052,02,
05/02/11,053,02,
05/02/11,054,02,
05/02/11,055,02,
05/02/11,056,02,
05/02/11,057,02,
05/02/11,058,02,
05/02/11,059,02,
05/02/11,060,02,
05/02/11,061,02,
05/02/11,062,02,
05/02/11,063,02,
05/02/11,064,02,
05/02/11,065,02,
05/02/11,066,02,
05/02/11,067,02,
05/02/11,068,02,
05/02/11,069,02,
05/02/11,070,02,
05/02/11,071,02,
05/02/11,072,02,
05/02/11,073,02,
05/02/11,074,02,
05/02/11,075,02,
05/02/11,076,02,
05/02/11,077,02,
05/02/11,078,02,
05/02/11,079,02,
05/02/11,080,02,
05/02/11,081,02,
05/02/11,082,02,
05/02/11,083,02,
05/02/11,084,02,
05/02/11,085,02,
05/02/11,086,02,
05/02/11,087,02,
05/02/11,088,02,
05/02/11,089,02,
05/02/11,090,02,
05/02/11,091,02,
05/02/11,092,02,
05/02/11,093,02,
05/02/11,094,02,
05/02/11,095,02,
05/02/11,096,02,x
05/02/11,097,02,x
05/02/11,098,02,x
05/02/11,099,02,x
05/02/11,100,98,
05/02/11,101,98,
05/02/11,102,98,
05/02/11,103,98,
05/02/11,104,98,
05/02/11,105,98,
05/02/11,106,98,
05/02/11,107,98,
05/02/11,108,98,
05/02/11,109,98,
05/02/11,110,98,
05/02/11,111,98,
05/02/11,112,98,
05/02/11,113,98,
05/02/11,114,98,
05/02/11,115,98,
05/02/11,116,98,
05/02/11,117,98,
05/02/11,118,98,
05/02/11,119,98,
05/02/11,120,98,
05/02/11,121,98,
05/02/11,122,98,
05/02/11,123,98,
05/02/11,124,98,
05/02/11,125,98,
05/02/11,126,98,
05/02/11,127,98,
05/02/11,128,98,
05/02/11,129,98,
05/02/11,130,98,
05/02/11,131,98,
05/02/11,132,98,
05/02/11,133,98,
05/02/11,134,98,
05/02/11,135,25,x
05/02/11,136,23,
05/02/11,137,23,
05/02/11,138,23,
05/02/11,139,23,
05/02/11,140,23,
05/02/11,141,23,
05/02/11,142,23,
05/02/11,143,23,
05/02/11,144,23,
05/02/11,145,23,
05/02/11,146,23,
05/02/11,147,23,
05/02/11,148,23,
05/02/11,149,23,
05/02/11,150,23,
05/02/11,151,23,
05/02/11,152,23,
05/02/11,153,23,
05/02/11,154,23,
05/02/11,155,23,
05/02/11,156,23,
05/02/11,157,23,
05/02/11,158,23,
05/02/11,159,86,
05/02/11,160,86,
05/02/11,161,86,
05/02/11,162,86,
05/02/11,163,86,
05/02/11,164,86,
05/02/11,165,86,
05/02/11,166,86,
05/02/11,167,86,
05/02/11,168,86,
05/02/11,169,86,
05/02/11,170,86,
05/02/11,171,86,
05/02/11,172,86,
05/02/11,173,86,
05/02/11,174,86,
05/02/11,175,86,
05/02/11,176,86,
05/02/11,177,86,
05/02/11,178,86,
05/02/11,179,86,
05/02/11,180,86,
05/02/11,181,86,
05/02/11,182,86,
05/02/11,183,86,
05/02/11,184,86,
05/02/11,185,86,
05/02/11,186,86,
05/02/11,187,86,
05/02/11,188,86,
05/02/11,189,86,
05/02/11,190,86,
05/02/11,191,86,
05/02/11,192,86,x
05/02/11,193,86,x
05/02/11,194,84,
05/02/11,195,84,
05/02/11,196,84,
05/02/11,197,84,
05/02/11,198,84,
05/02/11,199,84,
05/02/11,200,84,
05/02/11,201,84,
05/02/11,202,84,
05/02/11,203,84,
05/02/11,204,84,
05/02/11,205,84,
05/02/11,206,84,
05/02/11,207,84,
05/02/11,208,84,
05/02/11,209,84,
05/02/11,210,84,
05/02/11,211,84,
05/02/11,212,91,
05/02/11,213,91,x
05/02/11,214,89,
05/02/11,215,89,
05/02/11,216,89,
05/02/11,217,89,
05/02/11,218,89,
05/02/11,219,89,
05/02/11,220,89,
05/02/11,221,13,
05/02/11,222,11,
05/02/11,223,99,
05/02/11,224,99,
05/02/11,225,99,
05/02/11,226,99,
05/02/11,227,99,
05/02/11,228,99,
05/02/11,229,99,
05/02/11,230,99,
05/02/11,231,99,
05/02/11,232,57,
05/02/11,233,57,
05/02/11,234,57,
05/02/11,235,55,
05/02/11,236,55,
05/02/11,237,99,
05/02/11,238,99,
05/02/11,239,99,
05/02/11,240,99,
05/02/11,241,99,
05/02/11,242,99,
05/02/11,243,99,
05/02/11,244,99,
05/02/11,245,99,
05/02/11,246,99,
05/02/11,247,99,
05/02/11,248,99,
05/02/11,249,99,
05/02/11,250,99,
05/02/11,251,99,
05/02/11,252,99,
05/02/11,253,99,
05/02/11,254,99,
05/02/11,255,99,
05/02/11,256,99,
05/02/11,257,99,
05/02/11,258,99,
05/02/11,259,99,
05/02/11,260,99,
05/02/11,261,99,
05/02/11,262,99,
05/02/11,263,99,
05/02/11,264,99,
05/02/11,265,99,
05/02/11,266,99,
05/02/11,267,99,
05/02/11,268,17,
05/02/11,269,17,
05/02/11,270,17,
05/02/11,271,17,
05/02/11,272,17,
05/02/11,273,17,
05/02/11,274,17,
05/02/11,275,17,
05/02/11,276,17,x
05/02/11,277,15,
05/02/11,278,15,
05/02/11,279,15,
05/02/11,280,15,
05/02/11,281,15,
05/02/11,282,15,
05/02/11,283,15,
05/02/11,284,15,
05/02/11,285,15,
05/02/11,286,15,
05/02/11,287,15,
05/02/11,288,15,
05/02/11,289,15,
05/02/11,290,15,
05/02/11,291,15,
05/02/11,292,15,
05/02/11,293,15,
05/02/11,294,15,
05/02/11,295,15,
05/02/11,296,15,
05/02/11,297,15,
05/02/11,298,15,
05/02/11,299,15,
05/02/11,300,15,
05/02/11,301,15,
05/02/11,302,15,
05/02/11,303,37,
05/02/11,304,37,
05/02/11,305,37,
05/02/11,306,37,
05/02/11,307,37,
05/02/11,308,37,
05/02/11,309,37,x
05/02/11,310,35,
05/02/11,311,35,
05/02/11,312,35,
05/02/11,313,35,
05/02/11,314,35,
05/02/11,315,35,
05/02/11,316,35,
05/02/11,317,35,
05/02/11,318,11,
05/02/11,319,11,
05/02/11,320,11,
05/02/11,321,11,
05/02/11,322,11,
05/02/11,323,11,
05/02/11,324,11,
05/02/11,325,11,
05/02/11,326,11,
05/02/11,327,11,
05/02/11,328,11,
05/02/11,329,11,
05/02/11,330,11,
05/02/11,331,11,
05/02/11,332,11,
05/02/11,333,11,
05/02/11,334,11,
05/02/11,335,11,
05/02/11,336,11,
05/02/11,337,11,
05/02/11,338,11,
05/02/11,339,11,
05/02/11,340,11,
05/02/11,341,11,
05/02/11,342,11,x
05/02/11,343,08,
05/02/11,344,08,
05/02/11,345,08,
05/02/11,346,08,
05/02/11,347,08,
05/02/11,348,08,
05/02/11,349,08,
05/02/11,350,08,
05/02/11,351,08,
05/02/11,352,08,
05/02/11,353,08,
05/02/11,354,08,
05/02/11,355,08,
05/02/11,356,08,
05/02/11,357,08,
05/02/11,358,08,
05/02/11,359,08,
05/02/11,360,08,
05/02/11,361,08,
05/02/11,362,39,
05/02/11,363,39,
05/02/11,364,39,
05/02/11,365,39,
05/02/11,366,39,
05/02/11,367,39,x
05/02/11,368,37,
05/02/11,369,37,
05/02/11,370,37,
05/02/11,371,37,
05/02/11,372,37,
05/02/11,373,37,
05/02/11,374,37,
05/02/11,375,37,
05/02/11,376,37,
05/02/11,377,37,
05/02/11,378,37,
05/02/11,379,37,
05/02/11,380,37,
05/02/11,381,37,
05/02/11,382,37,
05/02/11,383,37,
05/02/11,384,37,
05/02/11,385,37,
05/02/11,386,37,
05/02/11,387,33,
05/02/11,388,33,
05/02/11,389,33,
05/02/11,390,33,
05/02/11,391,33,
05/02/11,392,33,
05/02/11,393,33,
05/02/11,394,33,
05/02/11,395,33,
05/02/11,396,33,
05/02/11,397,31,
05/02/11,398,31,
05/02/11,399,31,
05/02/11,400,73,
05/02/11,401,73,
05/02/11,402,73,
05/02/11,403,73,
05/02/11,404,73,
05/02/11,405,73,
05/02/11,406,73,
05/02/11,407,73,x
05/02/11,408,99,
05/02/11,409,99,
05/02/11,410,99,
05/02/11,411,99,
05/02/11,412,99,
05/02/11,413,99,
05/02/11,414,99,
05/02/11,415,99,
05/02/11,416,67,
05/02/11,417,67,
05/02/11,418,67,
05/02/11,419,67,
05/02/11,420,67,
05/02/11,421,67,
05/02/11,422,67,
05/02/11,423,67,x
05/02/11,424,65,
05/02/11,425,99,
05/02/11,426,99,
05/02/11,427,99,
05/02/11,428,99,
05/02/11,429,99,
05/02/11,430,99,
05/02/11,431,99,
05/02/11,432,99,
05/02/11,433,99,
05/02/11,434,99,
05/02/11,435,99,
05/02/11,436,99,
05/02/11,437,99,
05/02/11,438,99,
05/02/11,439,99,
05/02/11,440,29,
05/02/11,441,29,x
05/02/11,442,27,
05/02/11,443,27,
05/02/11,444,27,
05/02/11,445,27,
05/02/11,446,27,
05/02/11,447,27,
05/02/11,448,27,
05/02/11,449,99,
05/02/11,450,99,
05/02/11,451,99,
05/02/11,452,99,
05/02/11,453,99,
05/02/11,454,99,
05/02/11,455,99,
05/02/11,456,99,
05/02/11,457,99,
05/02/11,458,99,
05/02/11,459,99,
05/02/11,460,99,
05/02/11,461,99,
05/02/11,462,99,
05/02/11,463,99,
05/02/11,464,99,
05/02/11,465,99,
05/02/11,466,99,
05/02/11,467,99,
05/02/11,468,57,
05/02/11,469,57,
05/02/11,470,57,
05/02/11,471,57,x
05/02/11,472,55,
05/02/11,473,55,
05/02/11,474,55,
05/02/11,475,55,
05/02/11,476,55,
05/02/11,477,55,
05/02/11,478,41,
05/02/11,479,41,
05/02/11,480,41,
05/02/11,481,41,
05/02/11,482,41,
05/02/11,483,41,
05/02/11,484,41,
05/02/11,485,41,
05/02/11,486,29,
05/02/11,487,29,
05/02/11,488,29,
05/02/11,489,29,
05/02/11,490,29,
05/02/11,491,29,
05/02/11,492,29,
05/02/11,493,29,
05/02/11,494,29,
05/02/11,495,29,
05/02/11,496,29,
05/02/11,497,29,
05/02/11,498,29,
05/02/11,499,29,x
05/02/11,500,27,
05/02/11,501,37,
05/02/11,502,37,
05/02/11,503,45,
05/02/11,504,45,
05/02/11,505,57,
05/02/11,506,57,
05/02/11,507,57,
05/02/11,508,57,
05/02/11,509,33,
05/02/11,510,33,
05/02/11,511,33,
05/02/11,512,31,
05/02/11,513,31,
05/02/11,514,31,
05/02/11,515,31,
05/02/11,516,49,
05/02/11,517,49,
05/02/11,518,87,
05/02/11,519,87,
05/02/11,520,61,
05/02/11,521,99,
05/02/11,522,99,
05/02/11,523,99,
05/02/11,524,99,
05/02/11,525,99,
05/02/11,526,99,
05/02/11,527,99,
05/02/11,528,99,
05/02/11,529,99,
05/02/11,530,99,
05/02/11,531,71,
05/02/11,532,71,
05/02/11,533,71,
05/02/11,534,71,
05/02/11,535,71,
05/02/11,536,71,
05/02/11,537,71,x
05/02/11,538,69,
05/02/11,539,69,
05/02/11,540,83,x
05/02/11,541,81,
05/02/11,542,81,
05/02/11,543,81,
05/02/11,544,81,
05/02/11,545,99,
05/02/11,546,99,
05/02/11,547,99,
05/02/11,548,99,
05/02/11,549,99,
05/02/11,550,99,
05/02/11,551,99,
05/02/11,552,99,
05/02/11,553,99,
05/02/11,554,99,
05/02/11,555,99,
05/02/11,556,99,
05/02/11,557,99,
05/02/11,558,99,
05/02/11,559,99,
05/02/11,560,99,
05/02/11,561,99,
05/02/11,562,99,
05/02/11,563,99,
05/02/11,564,99,
05/02/11,565,99,
05/02/11,566,99,
05/02/11,567,99,
05/02/11,568,99,
05/02/11,569,99,
05/02/11,570,99,
05/02/11,571,99,
05/02/11,572,99,
05/02/11,573,99,
05/02/11,574,61,
05/02/11,575,99,
05/02/11,576,99,
05/02/11,577,53,
05/02/11,578,53,
05/02/11,579,51,
05/02/11,580,39,
05/02/11,581,99,
05/02/11,582,99,
05/02/11,583,99,
05/02/11,584,99,
05/02/11,585,99,
05/02/11,586,67,
05/02/11,587,99,
05/02/11,588,09,
05/02/11,589,99,
05/02/11,590,99,
05/02/11,591,99,
05/02/11,592,99,
05/02/11,593,99,
05/02/11,594,99,
05/02/11,595,99,
05/02/11,596,92,
05/02/11,597,92,
05/02/11,598,92,
05/02/11,599,92,
05/02/11,600,99,
05/02/11,601,99,
05/02/11,602,87,
05/02/11,603,87,
05/02/11,604,87,x
05/02/11,605,87,x
05/02/11,606,87,x
05/02/11,607,87,x
05/02/11,608,87,x
05/02/11,609,87,x
05/02/11,610,85,
05/02/11,611,85,
05/02/11,612,85,
05/02/11,613,85,
05/02/11,614,85,
05/02/11,615,85,
05/02/11,616,85,
05/02/11,617,85,
05/02/11,618,85,
05/02/11,619,85,
05/02/11,620,85,
05/02/11,621,85,
05/02/11,622,85,
05/02/11,623,85,
05/02/11,624,85,
05/02/11,625,85,
05/02/11,626,85,
05/02/11,627,31,x
05/02/11,628,31,x
05/02/11,629,31,x
05/02/11,630,29,
05/02/11,631,29,
05/02/11,632,29,
05/02/11,633,29,
05/02/11,634,29,
05/02/11,635,29,
05/02/11,636,29,
05/02/11,637,29,
05/02/11,638,29,
05/02/11,639,29,
05/02/11,640,29,
05/02/11,641,29,
05/02/11,642,29,
05/02/11,643,29,
05/02/11,644,29,
05/02/11,645,29,x
05/02/11,646,21,
05/02/11,647,21,
05/02/11,648,58,x
05/02/11,649,56,
05/02/11,650,62,
05/02/11,651,62,x
05/02/11,652,60,
05/02/11,653,60,
05/02/11,654,36,
05/02/11,655,36,
05/02/11,656,36,
05/02/11,657,36,
05/02/11,658,36,
05/02/11,659,24,x
05/02/11,660,22,
05/02/11,661,22,
05/02/11,662,22,
05/02/11,663,22,
05/02/11,664,22,
05/02/11,665,22,
05/02/11,667,48,
05/02/11,668,48,
05/02/11,669,48,
05/02/11,670,48,
05/02/11,671,48,
05/02/11,672,48,
05/02/11,673,48,x
05/02/11,674,46,
05/02/11,675,46,
05/02/11,676,22,
05/02/11,677,22,
05/02/11,678,20,
05/02/11,679,20,
05/02/11,680,31,x
05/02/11,681,24,
05/02/11,682,24,
05/02/11,683,24,
05/02/11,684,24,
05/02/11,685,24,
05/02/11,686,24,
05/02/11,687,24,x
05/02/11,688,22,
05/02/11,689,22,
05/02/11,690,22,
05/02/11,691,16,
05/02/11,692,16,
05/02/11,693,16,
05/02/11,694,16,
05/02/11,695,16,
05/02/11,696,16,
05/02/11,697,16,
05/02/11,698,16,
05/02/11,699,16,x
05/02/11,700,18,
05/02/11,701,18,
05/02/11,702,18,
05/02/11,703,18,
05/02/11,704,18,
05/02/11,705,18,
05/02/11,706,18,
05/02/11,707,18,
05/02/11,708,18,
05/02/11,709,18,
05/02/11,710,18,
05/02/11,711,18,
05/02/11,712,18,
05/02/11,713,18,
05/02/11,714,18,
05/02/11,715,18,
05/02/11,716,18,
05/02/11,717,18,
05/02/11,718,18,
05/02/11,719,18,
05/02/11,720,18,
05/02/11,721,18,
05/02/11,722,18,
05/02/11,723,18,
05/02/11,724,28,
05/02/11,725,18,
05/02/11,726,18,
05/02/11,727,10,
05/02/11,728,14,
05/02/11,729,28,
05/02/11,730,28,
05/02/11,731,28,x
05/02/11,732,26,
05/02/11,733,26,
05/02/11,750,18,
05/02/11,751,18,
05/02/11,752,07,
05/02/11,753,07,
05/02/11,754,07,
05/02/11,755,07,
05/02/11,756,12,
05/02/11,757,12,
05/02/11,758,12,
05/02/11,759,12,
05/02/11,760,12,
05/02/11,761,12,
05/02/11,762,12,x
05/02/11,763,10,
05/02/11,764,27,
05/02/11,765,27,x
05/02/11,766,02,
05/02/11,767,02,x
05/02/11,768,02,x
05/02/11,769,98,
05/02/11,770,98,
05/02/11,771,98,
05/02/11,772,98,
04/01/11,001,11,
04/01/11,002,11,
04/01/11,003,08,
04/01/11,004,13,
04/01/11,005,11,
04/01/11,006,11,
04/01/11,007,11,
04/01/11,008,94,
04/01/11,009,92,
04/01/11,010,94,
04/01/11,011,94,
04/01/11,012,94,
04/01/11,013,94,
04/01/11,014,94,
04/01/11,015,94,
04/01/11,016,94,
04/01/11,017,94,
04/01/11,018,94,
04/01/11,019,92,
04/01/11,020,92,
04/01/11,021,92,
04/01/11,022,92,
04/01/11,023,92,
04/01/11,024,92,
04/01/11,025,92,
04/01/11,026,92,
04/01/11,027,92,
04/01/11,028,92,
04/01/11,029,92,
04/01/11,030,92,
04/01/11,031,92,
04/01/11,032,92,
04/01/11,033,92,
04/01/11,034,92,
04/01/11,035,74,
04/01/11,036,74,
04/01/11,037,74,
04/01/11,038,74,
04/01/11,039,74,x
04/01/11,040,15,
04/01/11,041,15,
04/01/11,042,15,
04/01/11,043,15,
04/01/11,044,15,
04/01/11,045,15,
04/01/11,046,15,
04/01/11,047,15,
04/01/11,048,15,x
04/01/11,049,13,
04/01/11,050,02,
04/01/11,051,02,
04/01/11,052,02,
04/01/11,053,02,
04/01/11,054,02,
04/01/11,055,02,
04/01/11,056,02,
04/01/11,057,02,
04/01/11,058,02,
04/01/11,059,02,
04/01/11,060,02,
04/01/11,061,02,
04/01/11,062,02,
04/01/11,063,02,
04/01/11,064,02,
04/01/11,065,02,
04/01/11,066,02,
04/01/11,067,02,
04/01/11,068,02,
04/01/11,069,02,
04/01/11,070,02,
04/01/11,071,02,
04/01/11,072,02,
04/01/11,073,02,
04/01/11,074,02,
04/01/11,075,02,
04/01/11,076,02,
04/01/11,077,02,
04/01/11,078,02,
04/01/11,079,02,
04/01/11,080,02,
04/01/11,081,02,
04/01/11,082,02,
04/01/11,083,02,
04/01/11,084,02,
04/01/11,085,02,
04/01/11,086,02,
04/01/11,087,02,
04/01/11,088,02,
04/01/11,089,02,
04/01/11,090,02,
04/01/11,091,02,
04/01/11,092,02,x
04/01/11,093,02,x
04/01/11,094,02,x
04/01/11,095,02,x
04/01/11,096,98,
04/01/11,097,98,
04/01/11,098,98,
04/01/11,099,98,
04/01/11,100,98,
04/01/11,101,98,
04/01/11,102,98,
04/01/11,103,98,
04/01/11,104,98,
04/01/11,105,98,
04/01/11,106,98,
04/01/11,107,98,
04/01/11,108,98,
04/01/11,109,98,
04/01/11,110,98,
04/01/11,111,98,
04/01/11,112,98,
04/01/11,113,98,
04/01/11,114,98,
04/01/11,115,98,
04/01/11,116,98,
04/01/11,117,98,
04/01/11,118,98,
04/01/11,119,98,
04/01/11,120,98,
04/01/11,121,98,
04/01/11,122,98,
04/01/11,123,98,
04/01/11,124,98,
04/01/11,125,98,
04/01/11,126,98,
04/01/11,127,98,
04/01/11,128,98,
04/01/11,129,98,
04/01/11,130,98,
04/01/11,131,98,
04/01/11,132,98,
04/01/11,133,98,
04/01/11,134,98,
04/01/11,135,23,
04/01/11,136,23,
04/01/11,137,23,
04/01/11,138,23,
04/01/11,139,23,
04/01/11,140,23,
04/01/11,141,23,
04/01/11,142,23,
04/01/11,143,23,
04/01/11,144,23,
04/01/11,145,23,
04/01/11,146,23,
04/01/11,147,23,
04/01/11,148,23,
04/01/11,149,23,
04/01/11,150,23,
04/01/11,151,23,
04/01/11,152,23,
04/01/11,153,23,
04/01/11,154,23,
04/01/11,155,23,
04/01/11,156,23,
04/01/11,157,23,x
04/01/11,158,23,x
04/01/11,159,86,
04/01/11,160,86,
04/01/11,161,86,
04/01/11,162,86,
04/01/11,163,86,
04/01/11,164,86,
04/01/11,165,86,
04/01/11,166,86,
04/01/11,167,86,
04/01/11,168,86,
04/01/11,169,86,
04/01/11,170,86,
04/01/11,171,86,
04/01/11,172,86,
04/01/11,173,86,
04/01/11,174,86,
04/01/11,175,86,
04/01/11,176,86,
04/01/11,177,86,
04/01/11,178,86,
04/01/11,179,86,
04/01/11,180,86,
04/01/11,181,86,
04/01/11,182,86,
04/01/11,183,86,
04/01/11,184,86,
04/01/11,185,86,
04/01/11,186,86,
04/01/11,187,86,
04/01/11,188,86,
04/01/11,189,86,
04/01/11,190,86,
04/01/11,191,86,x
04/01/11,192,84,
04/01/11,193,84,
04/01/11,194,84,
04/01/11,195,84,
04/01/11,196,84,
04/01/11,197,84,
04/01/11,198,84,
04/01/11,199,84,
04/01/11,200,84,
04/01/11,201,84,
04/01/11,202,84,
04/01/11,203,84,
04/01/11,204,84,
04/01/11,205,84,
04/01/11,206,84,
04/01/11,207,84,
04/01/11,208,84,
04/01/11,209,84,
04/01/11,210,84,
04/01/11,211,84,
04/01/11,212,91,x
04/01/11,213,89,
04/01/11,214,89,
04/01/11,215,89,
04/01/11,216,89,
04/01/11,217,89,
04/01/11,218,89,
04/01/11,219,89,
04/01/11,220,89,
04/01/11,221,13,x
04/01/11,222,11,
04/01/11,223,99,
04/01/11,224,99,
04/01/11,225,99,
04/01/11,226,99,
04/01/11,227,99,
04/01/11,228,99,
04/01/11,229,99,
04/01/11,230,99,
04/01/11,231,99,
04/01/11,232,57,
04/01/11,233,57,
04/01/11,234,57,
04/01/11,235,55,
04/01/11,236,55,
04/01/11,237,99,
04/01/11,238,99,
04/01/11,239,99,
04/01/11,240,99,
04/01/11,241,99,
04/01/11,242,99,
04/01/11,243,99,
04/01/11,244,99,
04/01/11,245,99,
04/01/11,246,99,
04/01/11,247,99,
04/01/11,248,99,
04/01/11,249,99,
04/01/11,250,99,
04/01/11,251,99,
04/01/11,252,99,
04/01/11,253,99,
04/01/11,254,99,
04/01/11,255,99,
04/01/11,256,99,
04/01/11,257,99,
04/01/11,258,99,
04/01/11,259,99,
04/01/11,260,99,
04/01/11,261,99,
04/01/11,262,99,
04/01/11,263,99,
